,RELIANCE.NS,TCS.NS,INFY.NS
381,0.19782445043457286,0.27745571591477297,0.19411154454986096
382,0.19441853701038436,0.278308523489562,0.1977040963918018
383,0.18733684160218922,0.2730752296413825,0.1953197487765771
384,0.17381072265412367,0.2834748183002586,0.20053386555239466
385,0.1651363856978677,0.27717172144185415,0.19576480443506122
386,0.16373968809665418,0.2841769992401281,0.19859439065221202
387,0.14901288275956615,0.30061227036467736,0.19938923417176763
388,0.14183338354130715,0.3094902730681031,0.199993359153056
389,0.1486945158867794,0.3009133297154499,0.18422363445412254
390,0.1541876056675492,0.309356614351504,0.18851576201820636
391,0.13397396622667623,0.32383567841276467,0.18921520053276786
392,0.12655412793458098,0.3125666051393788,0.1877845370806004
393,0.1172360952696555,0.31208195291237834,0.18883371772037283
394,0.13841125916923336,0.3270122666414313,0.1968775579209227
395,0.1432179733806146,0.32304991835522495,0.19757699643548415
396,0.19875641177462355,0.3074004072882153,0.181616598934144
397,0.2054121157597555,0.3090555550007315,0.1880070420419122
398,0.20035867226686532,0.29591409618056036,0.187848064190829
399,0.2075568039853909,0.2952119637204574,0.18981932551405617
400,0.19934801047442485,0.3031536766909572,0.19942106633067264
401,0.19688287015034112,0.3029696474968296,0.20368145320757242
402,0.18495194883340538,0.31293466352763405,0.20129687691304526
403,0.19929870497732938,0.32353452210245887,0.20543011809776685
404,0.19483692744958436,0.3330980771857999,0.20565257732321812
405,0.19880565000637507,0.31978965404935483,0.19427052240094417
406,0.19311143684727605,0.3207091213032602,0.20562079090017366
407,0.18248680850932164,0.3187696882392255,0.20845051432490597
408,0.1858393805157792,0.3275139352665189,0.21350574472136136
409,0.1650586942256368,0.32483877326410676,0.21309238401420078
410,0.16247039105683037,0.32276539060487325,0.2175753215882728
411,0.16121306724822493,0.31270045777504435,0.22568278037077233
412,0.17299620660456216,0.3067484998663413,0.22956163869941665
413,0.1728483573786198,0.3018496194483759,0.22253519271559458
414,0.17886322443219893,0.29220229132829806,0.21681221875590134
415,0.16700609319754656,0.2853808972848519,0.2144596118278606
416,0.17452467701452057,0.2881729440046091,0.22266233840777278
417,0.16720331518592835,0.2908647345669753,0.2216449441910448
418,0.1606461549296433,0.28171917203151836,0.2239022833216729
419,0.16471362301131276,0.2870361904366679,0.22301198906126268
420,0.15157468338286695,0.2747973763913814,0.21719379304001735
421,0.1886988302859386,0.2625921103446029,0.20721056941100574
422,0.18122968649674798,0.2459896325049466,0.1813621703422062
423,0.20070387801187728,0.25565358918497855,0.20024774200913326
424,0.2011228738391726,0.2702830859620921,0.1993574934845836
425,0.20962750033271127,0.26999894604987346,0.1929351267461894
426,0.21566691923682224,0.25948223027481915,0.1927125760490171
427,0.22710478558280356,0.2739113116966842,0.20762383864644535
428,0.21362084200537768,0.260753078877259,0.1999297405711064
429,0.2166529619133869,0.26085333503464997,0.19487451017465102
430,0.21519848338174363,0.26724035036909094,0.19986607625329628
431,0.21618459332365225,0.2566567325160873,0.19738623216135648
432,0.22340727689270978,0.24742749390342694,0.19363456526075085
433,0.24214188595140762,0.24219439397431403,0.19325299097663484
434,0.23713774795561282,0.23630914422449384,0.2134421718752722
435,0.2398000430027344,0.24772855325419946,0.19519242014095695
436,0.2428321629107436,0.25317898797711486,0.1838738923289116
437,0.24687494461119341,0.25622196596894903,0.1858769400751833
438,0.2587811795469094,0.2663254886930155,0.18463694942542264
439,0.26856768169958534,0.2753517425227959,0.1835877687856502
440,0.2674828934981419,0.27331743455546625,0.10454833528099489
441,0.2567597886966846,0.27971118857746885,0.11423866645939168
442,0.2784771449009523,0.2837798045121282,0.10441940589025739
443,0.27588890899748975,0.2984647621422664,0.10577167807753513
444,0.2773925584955407,0.2953021360863894,0.113111963536079
445,0.2935636180319956,0.3223639781371766,0.11427095597690168
446,0.2995043586765719,0.3421776102791066,0.12067754384342488
447,0.29223243687576295,0.34793884878588727,0.13677460009592635
448,0.28855941277085695,0.32443280369834687,0.1382554815229181
449,0.28892917036640076,0.3220564709774422,0.15184127314731916
450,0.2838264213764151,0.32475761813476806,0.14353522925854711
451,0.27771294332864505,0.3201929572279502,0.15396616122595153
452,0.2893975389561354,0.31911612465156375,0.15898837033112895
453,0.28293892242869734,0.3001743041529416,0.15129399784062703
454,0.27421265662693295,0.2902590283626996,0.14887946455747508
455,0.2961518539354582,0.3168081968813741,0.14047682653133603
456,0.2914436834529238,0.32303105972600593,0.1494588464382352
457,0.29543702512559034,0.31538924259187945,0.1485576213071665
458,0.2896933719387079,0.30791851055419056,0.1493945418183782
